Pincode,Pickup,Delivery,city,state,Oda Charge BucketName,Oda Charge BucketValue,Opa Extra Tat,Oda Extra Tat
827006,ACTIVE ,ACTIVE ,BOKARO,JHARKHAND,XX-XX,0,0,0
827009,ACTIVE ,ACTIVE ,BOKARO,JHARKHAND,XX-XX,0,0,0
827010,ACTIVE ,ACTIVE ,BOKARO,JHARKHAND,XX-XX,0,0,0
827012,ACTIVE ,ACTIVE ,BOKARO,JHARKHAND,XX-XX,0,0,0
827013,ACTIVE ,ACTIVE ,BOKARO,JHARKHAND,XX-XX,0,0,0
827014,ACTIVE ,ACTIVE ,BOKARO,JHARKHAND,XX-XX,0,0,0
827015,ACTIVE ,ACTIVE ,BOKARO,JHARKHAND,XX-XX,0,0,0
827302,ACTIVE ,ACTIVE ,BOKARO,JHARKHAND,Outside Delivery Area ,1,0,0
828134,ACTIVE ,ACTIVE ,BOKARO,JHARKHAND,XX-XX,0,0,0
828303,ACTIVE ,ACTIVE ,BOKARO,JHARKHAND,Outside Delivery Area ,1,0,0
828403,ACTIVE ,ACTIVE ,BOKARO,JHARKHAND,Outside Delivery Area ,1,0,0
828404,ACTIVE ,ACTIVE ,BOKARO,JHARKHAND,XX-XX,0,0,0
829104,ACTIVE ,ACTIVE ,BOKARO,JHARKHAND,Outside Delivery Area ,1,0,0
829107,ACTIVE ,ACTIVE ,BOKARO,JHARKHAND,Outside Delivery Area ,1,0,2
829111,ACTIVE ,ACTIVE ,BOKARO,JHARKHAND,Outside Delivery Area ,1,0,2
829112,ACTIVE ,ACTIVE ,BOKARO,JHARKHAND,Outside Delivery Area ,1,0,2
829113,ACTIVE ,ACTIVE ,BOKARO,JHARKHAND,Outside Delivery Area ,1,0,0
829114,ACTIVE ,ACTIVE ,BOKARO,JHARKHAND,Outside Delivery Area ,1,0,0
829116,INACTIVE ,ACTIVE ,BOKARO,JHARKHAND,Difficult Terrain ,2,0,0
829121,ACTIVE ,ACTIVE ,BOKARO,JHARKHAND,Outside Delivery Area ,1,0,0
829123,ACTIVE ,ACTIVE ,BOKARO,JHARKHAND,Outside Delivery Area ,1,0,0
829127,INACTIVE ,ACTIVE ,BOKARO,JHARKHAND,Outside Delivery Area ,1,0,3
829128,ACTIVE ,ACTIVE ,BOKARO,JHARKHAND,Outside Delivery Area ,1,0,2
829132,ACTIVE ,ACTIVE ,BOKARO,JHARKHAND,Outside Delivery Area ,1,0,0
829144,ACTIVE ,ACTIVE ,BOKARO,JHARKHAND,Outside Delivery Area ,1,0,0
829149,INACTIVE ,ACTIVE ,BOKARO,JHARKHAND,Outside Delivery Area ,1,0,3
829301,ACTIVE ,ACTIVE ,BOKARO,JHARKHAND,Outside Delivery Area ,1,0,0
825103,INACTIVE ,ACTIVE ,CHATRA,JHARKHAND,Difficult Terrain ,2,null ,3
825321,INACTIVE ,ACTIVE ,CHATRA,JHARKHAND,Difficult Terrain ,2,null ,3
825401,INACTIVE ,ACTIVE ,CHATRA,JHARKHAND,Difficult Terrain ,2,null ,3
825403,INACTIVE ,ACTIVE ,CHATRA,JHARKHAND,Difficult Terrain ,2,null ,3
825404,INACTIVE ,ACTIVE ,CHATRA,JHARKHAND,Difficult Terrain ,2,null ,3
825408,INACTIVE ,ACTIVE ,CHATRA,JHARKHAND,Difficult Terrain ,2,null ,3
825414,INACTIVE ,ACTIVE ,CHATRA,JHARKHAND,Difficult Terrain ,2,null ,3
829201,INACTIVE ,ACTIVE ,CHATRA,JHARKHAND,Difficult Terrain ,2,null ,3
814112,ACTIVE ,ACTIVE ,DEOGHAR,JHARKHAND,Rivigo Extension 1 ,3,0,3
814113,INACTIVE ,ACTIVE ,DEOGHAR,JHARKHAND,Rivigo Extension 1 ,3,0,3
814114,INACTIVE ,ACTIVE ,DEOGHAR,JHARKHAND,Rivigo Extension 1 ,3,0,3
814115,INACTIVE ,ACTIVE ,DEOGHAR,JHARKHAND,Rivigo Extension 1 ,3,0,3
814116,INACTIVE ,ACTIVE ,DEOGHAR,JHARKHAND,Rivigo Extension 1 ,3,0,3
814142,INACTIVE ,ACTIVE ,DEOGHAR,JHARKHAND,Rivigo Extension 1 ,3,0,3
814143,INACTIVE ,ACTIVE ,DEOGHAR,JHARKHAND,Rivigo Extension 1 ,3,0,3
814146,INACTIVE ,ACTIVE ,DEOGHAR,JHARKHAND,Rivigo Extension 1 ,3,0,3
814149,INACTIVE ,ACTIVE ,DEOGHAR,JHARKHAND,Rivigo Extension 1 ,3,0,3
814150,INACTIVE ,ACTIVE ,DEOGHAR,JHARKHAND,Rivigo Extension 1 ,3,0,3
814152,INACTIVE ,ACTIVE ,DEOGHAR,JHARKHAND,Rivigo Extension 1 ,3,0,3
814157,INACTIVE ,ACTIVE ,DEOGHAR,JHARKHAND,Rivigo Extension 1 ,3,0,3
815353,INACTIVE ,ACTIVE ,DEOGHAR,JHARKHAND,Rivigo Extension 1 ,3,0,3
815357,INACTIVE ,ACTIVE ,DEOGHAR,JHARKHAND,Rivigo Extension 1 ,3,0,3
826001,ACTIVE ,ACTIVE ,DHANBAD,JHARKHAND,XX-XX,0,0,0
826003,ACTIVE ,ACTIVE ,DHANBAD,JHARKHAND,XX-XX,0,0,0
826004,ACTIVE ,ACTIVE ,DHANBAD,JHARKHAND,XX-XX,0,0,0
826005,ACTIVE ,ACTIVE ,DHANBAD,JHARKHAND,XX-XX,0,0,0
826006,ACTIVE ,ACTIVE ,DHANBAD,JHARKHAND,XX-XX,0,0,0
826007,INACTIVE ,ACTIVE ,DHANBAD,JHARKHAND,Rivigo Extension 1 ,3,0,0
826008,INACTIVE ,ACTIVE ,DHANBAD,JHARKHAND,Difficult Terrain ,2,null ,0
826009,INACTIVE ,ACTIVE ,DHANBAD,JHARKHAND,Rivigo Extension 1 ,3,0,0
826010,INACTIVE ,ACTIVE ,DHANBAD,JHARKHAND,Difficult Terrain ,2,null ,0
828101,ACTIVE ,ACTIVE ,DHANBAD,JHARKHAND,XX-XX,0,0,0
828103,ACTIVE ,ACTIVE ,DHANBAD,JHARKHAND,Outside Delivery Area ,1,0,0
828104,ACTIVE ,ACTIVE ,DHANBAD,JHARKHAND,XX-XX,0,0,0
828105,ACTIVE ,ACTIVE ,DHANBAD,JHARKHAND,Outside Delivery Area ,1,0,0
828106,ACTIVE ,ACTIVE ,DHANBAD,JHARKHAND,XX-XX,0,0,0
828107,ACTIVE ,ACTIVE ,DHANBAD,JHARKHAND,Outside Delivery Area ,1,0,0
828108,ACTIVE ,ACTIVE ,DHANBAD,JHARKHAND,XX-XX,0,0,0
828109,ACTIVE ,ACTIVE ,DHANBAD,JHARKHAND,XX-XX,0,0,0
828110,ACTIVE ,ACTIVE ,DHANBAD,JHARKHAND,XX-XX,0,0,0
828111,ACTIVE ,ACTIVE ,DHANBAD,JHARKHAND,XX-XX,0,0,0
828112,ACTIVE ,ACTIVE ,DHANBAD,JHARKHAND,XX-XX,0,0,0
828113,ACTIVE ,ACTIVE ,DHANBAD,JHARKHAND,XX-XX,0,0,0
828114,ACTIVE ,ACTIVE ,DHANBAD,JHARKHAND,Outside Delivery Area ,1,0,0
828115,ACTIVE ,ACTIVE ,DHANBAD,JHARKHAND,XX-XX,0,0,0
828116,ACTIVE ,ACTIVE ,DHANBAD,JHARKHAND,XX-XX,0,0,0
828117,ACTIVE ,ACTIVE ,DHANBAD,JHARKHAND,XX-XX,0,0,0
828119,ACTIVE ,ACTIVE ,DHANBAD,JHARKHAND,XX-XX,0,0,0
828120,ACTIVE ,ACTIVE ,DHANBAD,JHARKHAND,Outside Delivery Area ,1,0,0
828121,ACTIVE ,ACTIVE ,DHANBAD,JHARKHAND,XX-XX,0,0,0
828122,ACTIVE ,ACTIVE ,DHANBAD,JHARKHAND,Outside Delivery Area ,1,0,0
828123,ACTIVE ,ACTIVE ,DHANBAD,JHARKHAND,Outside Delivery Area ,1,0,0
828124,ACTIVE ,ACTIVE ,DHANBAD,JHARKHAND,XX-XX,0,0,0
828125,ACTIVE ,ACTIVE ,DHANBAD,JHARKHAND,Outside Delivery Area ,1,0,0
828126,ACTIVE ,ACTIVE ,DHANBAD,JHARKHAND,XX-XX,0,0,0
828127,ACTIVE ,ACTIVE ,DHANBAD,JHARKHAND,XX-XX,0,0,0
828128,ACTIVE ,ACTIVE ,DHANBAD,JHARKHAND,Outside Delivery Area ,1,0,0
828129,ACTIVE ,ACTIVE ,DHANBAD,JHARKHAND,Outside Delivery Area ,1,0,0
828130,ACTIVE ,ACTIVE ,DHANBAD,JHARKHAND,XX-XX,0,0,0
828131,ACTIVE ,ACTIVE ,DHANBAD,JHARKHAND,XX-XX,0,0,0
828132,ACTIVE ,ACTIVE ,DHANBAD,JHARKHAND,XX-XX,0,0,0
828133,ACTIVE ,ACTIVE ,DHANBAD,JHARKHAND,XX-XX,0,0,0
828135,ACTIVE ,ACTIVE ,DHANBAD,JHARKHAND,Outside Delivery Area ,1,0,0
828142,INACTIVE ,ACTIVE ,DHANBAD,JHARKHAND,Rivigo Extension 1 ,3,0,0
828201,ACTIVE ,ACTIVE ,DHANBAD,JHARKHAND,XX-XX,0,0,0
828202,ACTIVE ,ACTIVE ,DHANBAD,JHARKHAND,Outside Delivery Area ,1,0,0
828203,ACTIVE ,ACTIVE ,DHANBAD,JHARKHAND,Outside Delivery Area ,1,0,0
828204,ACTIVE ,ACTIVE ,DHANBAD,JHARKHAND,Outside Delivery Area ,1,0,0
828205,ACTIVE ,ACTIVE ,DHANBAD,JHARKHAND,Outside Delivery Area ,1,0,0
828206,ACTIVE ,ACTIVE ,DHANBAD,JHARKHAND,Outside Delivery Area ,1,0,0
828207,ACTIVE ,ACTIVE ,DHANBAD,JHARKHAND,Outside Delivery Area ,1,0,0
828301,ACTIVE ,ACTIVE ,DHANBAD,JHARKHAND,XX-XX,0,0,0
828302,ACTIVE ,ACTIVE ,DHANBAD,JHARKHAND,XX-XX,0,0,0
828304,ACTIVE ,ACTIVE ,DHANBAD,JHARKHAND,Outside Delivery Area ,1,0,0
828305,ACTIVE ,ACTIVE ,DHANBAD,JHARKHAND,Outside Delivery Area ,1,0,0
828306,ACTIVE ,ACTIVE ,DHANBAD,JHARKHAND,Outside Delivery Area ,1,0,0
828307,ACTIVE ,ACTIVE ,DHANBAD,JHARKHAND,XX-XX,0,0,0
828309,ACTIVE ,ACTIVE ,DHANBAD,JHARKHAND,XX-XX,0,0,0
828401,ACTIVE ,ACTIVE ,DHANBAD,JHARKHAND,Outside Delivery Area ,1,0,0
828402,ACTIVE ,ACTIVE ,DHANBAD,JHARKHAND,Outside Delivery Area ,1,0,0
814101,INACTIVE ,ACTIVE ,DUMKA,JHARKHAND,Rivigo Extension 1 ,3,0,3
814102,INACTIVE ,ACTIVE ,DUMKA,JHARKHAND,Rivigo Extension 1 ,3,0,3
814103,INACTIVE ,ACTIVE ,DUMKA,JHARKHAND,Rivigo Extension 1 ,3,0,3
814110,INACTIVE ,ACTIVE ,DUMKA,JHARKHAND,Rivigo Extension 1 ,3,0,3
814118,INACTIVE ,ACTIVE ,DUMKA,JHARKHAND,Rivigo Extension 1 ,3,0,3
814119,INACTIVE ,ACTIVE ,DUMKA,JHARKHAND,Rivigo Extension 1 ,3,0,3
814120,INACTIVE ,ACTIVE ,DUMKA,JHARKHAND,Rivigo Extension 1 ,3,0,3
814141,INACTIVE ,ACTIVE ,DUMKA,JHARKHAND,Rivigo Extension 1 ,3,0,3
814144,INACTIVE ,ACTIVE ,DUMKA,JHARKHAND,Rivigo Extension 1 ,3,0,3
814145,INACTIVE ,ACTIVE ,DUMKA,JHARKHAND,Rivigo Extension 1 ,3,0,3
814148,INACTIVE ,ACTIVE ,DUMKA,JHARKHAND,Rivigo Extension 1 ,3,0,3
814151,INACTIVE ,ACTIVE ,DUMKA,JHARKHAND,Rivigo Extension 1 ,3,0,3
814158,INACTIVE ,ACTIVE ,DUMKA,JHARKHAND,Rivigo Extension 1 ,3,0,3
814167,INACTIVE ,ACTIVE ,DUMKA,JHARKHAND,Rivigo Extension 1 ,3,0,3
816103,INACTIVE ,ACTIVE ,DUMKA,JHARKHAND,Rivigo Extension 1 ,3,0,3
816118,INACTIVE ,ACTIVE ,DUMKA,JHARKHAND,Rivigo Extension 1 ,3,0,3
831001,ACTIVE ,ACTIVE ,EAST SINGHBUM,JHARKHAND,XX-XX,0,0,0
831002,ACTIVE ,ACTIVE ,EAST SINGHBUM,JHARKHAND,Outside Delivery Area ,1,0,0
831003,ACTIVE ,ACTIVE ,EAST SINGHBUM,JHARKHAND,XX-XX,0,0,0
831004,ACTIVE ,ACTIVE ,EAST SINGHBUM,JHARKHAND,XX-XX,0,0,0
831005,ACTIVE ,ACTIVE ,EAST SINGHBUM,JHARKHAND,XX-XX,0,0,0
831006,ACTIVE ,ACTIVE ,EAST SINGHBUM,JHARKHAND,XX-XX,0,0,0
831007,ACTIVE ,ACTIVE ,EAST SINGHBUM,JHARKHAND,XX-XX,0,0,0
831009,ACTIVE ,ACTIVE ,EAST SINGHBUM,JHARKHAND,XX-XX,0,0,0
831011,ACTIVE ,ACTIVE ,EAST SINGHBUM,JHARKHAND,XX-XX,0,0,0
831012,ACTIVE ,ACTIVE ,EAST SINGHBUM,JHARKHAND,XX-XX,0,0,0
831015,ACTIVE ,ACTIVE ,EAST SINGHBUM,JHARKHAND,XX-XX,0,0,0
831016,ACTIVE ,ACTIVE ,EAST SINGHBUM,JHARKHAND,XX-XX,0,0,0
831017,ACTIVE ,ACTIVE ,EAST SINGHBUM,JHARKHAND,XX-XX,0,0,0
831019,ACTIVE ,ACTIVE ,EAST SINGHBUM,JHARKHAND,XX-XX,0,0,0
831020,ACTIVE ,ACTIVE ,EAST SINGHBUM,JHARKHAND,XX-XX,0,0,0
831021,INACTIVE ,ACTIVE ,EAST SINGHBUM,JHARKHAND,Rivigo Extension 1 ,3,0,0
832101,INACTIVE ,ACTIVE ,EAST SINGHBUM,JHARKHAND,Rivigo Extension 1 ,3,0,3
832102,ACTIVE ,ACTIVE ,EAST SINGHBUM,JHARKHAND,Outside Delivery Area ,1,0,0
832103,ACTIVE ,ACTIVE ,EAST SINGHBUM,JHARKHAND,Outside Delivery Area ,1,0,0
832104,ACTIVE ,ACTIVE ,EAST SINGHBUM,JHARKHAND,Outside Delivery Area ,1,0,2
832105,ACTIVE ,ACTIVE ,EAST SINGHBUM,JHARKHAND,XX-XX,0,0,0
832106,ACTIVE ,ACTIVE ,EAST SINGHBUM,JHARKHAND,Outside Delivery Area ,1,0,0
832111,ACTIVE ,ACTIVE ,EAST SINGHBUM,JHARKHAND,XX-XX,0,0,0
832112,INACTIVE ,ACTIVE ,EAST SINGHBUM,JHARKHAND,Rivigo Extension 1 ,3,0,3
832113,INACTIVE ,ACTIVE ,EAST SINGHBUM,JHARKHAND,Rivigo Extension 1 ,3,0,3
832301,ACTIVE ,ACTIVE ,EAST SINGHBUM,JHARKHAND,Outside Delivery Area ,1,0,2
832303,ACTIVE ,ACTIVE ,EAST SINGHBUM,JHARKHAND,Outside Delivery Area ,1,0,0
832304,ACTIVE ,ACTIVE ,EAST SINGHBUM,JHARKHAND,Outside Delivery Area ,1,0,0
822112,INACTIVE ,ACTIVE ,GARHWA,JHARKHAND,Difficult Terrain ,2,null ,3
822114,INACTIVE ,ACTIVE ,GARHWA,JHARKHAND,Difficult Terrain ,2,null ,3
822120,INACTIVE ,ACTIVE ,GARHWA,JHARKHAND,Difficult Terrain ,2,null ,3
822121,INACTIVE ,ACTIVE ,GARHWA,JHARKHAND,Difficult Terrain ,2,null ,3
822124,INACTIVE ,ACTIVE ,GARHWA,JHARKHAND,Difficult Terrain ,2,null ,3
822125,INACTIVE ,ACTIVE ,GARHWA,JHARKHAND,Difficult Terrain ,2,null ,3
822128,INACTIVE ,ACTIVE ,GARHWA,JHARKHAND,Difficult Terrain ,2,null ,3
822129,INACTIVE ,ACTIVE ,GARHWA,JHARKHAND,Difficult Terrain ,2,null ,3
822133,INACTIVE ,ACTIVE ,GARHWA,JHARKHAND,Difficult Terrain ,2,null ,3
822134,INACTIVE ,ACTIVE ,GARHWA,JHARKHAND,Difficult Terrain ,2,null ,3
815301,INACTIVE ,ACTIVE ,GIRIDIH,JHARKHAND,Rivigo Extension 1 ,3,0,3
815302,INACTIVE ,ACTIVE ,GIRIDIH,JHARKHAND,Rivigo Extension 1 ,3,0,3
815311,INACTIVE ,ACTIVE ,GIRIDIH,JHARKHAND,Rivigo Extension 1 ,3,0,3
815312,INACTIVE ,ACTIVE ,GIRIDIH,JHARKHAND,Rivigo Extension 1 ,3,0,3
815313,INACTIVE ,ACTIVE ,GIRIDIH,JHARKHAND,Rivigo Extension 1 ,3,0,3
815314,INACTIVE ,ACTIVE ,GIRIDIH,JHARKHAND,Rivigo Extension 1 ,3,0,3
815315,INACTIVE ,ACTIVE ,GIRIDIH,JHARKHAND,Rivigo Extension 1 ,3,0,3
815316,INACTIVE ,ACTIVE ,GIRIDIH,JHARKHAND,Rivigo Extension 1 ,3,0,3
815317,INACTIVE ,ACTIVE ,GIRIDIH,JHARKHAND,Rivigo Extension 1 ,3,0,3
815318,INACTIVE ,ACTIVE ,GIRIDIH,JHARKHAND,Rivigo Extension 1 ,3,0,3
825106,INACTIVE ,ACTIVE ,GIRIDIH,JHARKHAND,Rivigo Extension 1 ,3,0,3
825108,INACTIVE ,ACTIVE ,GIRIDIH,JHARKHAND,Rivigo Extension 1 ,3,0,3
825167,INACTIVE ,ACTIVE ,GIRIDIH,JHARKHAND,Rivigo Extension 1 ,3,0,3
825320,INACTIVE ,ACTIVE ,GIRIDIH,JHARKHAND,Rivigo Extension 1 ,3,0,3
825322,INACTIVE ,ACTIVE ,GIRIDIH,JHARKHAND,Rivigo Extension 1 ,3,0,3
825324,INACTIVE ,ACTIVE ,GIRIDIH,JHARKHAND,Rivigo Extension 1 ,3,0,3
825329,INACTIVE ,ACTIVE ,GIRIDIH,JHARKHAND,Rivigo Extension 1 ,3,0,3
825412,INACTIVE ,ACTIVE ,GIRIDIH,JHARKHAND,Rivigo Extension 1 ,3,0,3
814133,INACTIVE ,ACTIVE ,GODDA,JHARKHAND,Rivigo Extension 1 ,3,0,3
814147,INACTIVE ,ACTIVE ,GODDA,JHARKHAND,Rivigo Extension 1 ,3,0,3
814153,INACTIVE ,ACTIVE ,GODDA,JHARKHAND,Rivigo Extension 1 ,3,0,3
814154,INACTIVE ,ACTIVE ,GODDA,JHARKHAND,Rivigo Extension 1 ,3,0,3
814155,INACTIVE ,ACTIVE ,GODDA,JHARKHAND,Rivigo Extension 1 ,3,0,3
814156,INACTIVE ,ACTIVE ,GODDA,JHARKHAND,Rivigo Extension 1 ,3,0,3
814160,INACTIVE ,ACTIVE ,GODDA,JHARKHAND,Rivigo Extension 1 ,3,0,3
814165,INACTIVE ,ACTIVE ,GODDA,JHARKHAND,Rivigo Extension 1 ,3,0,3
835203,ACTIVE ,ACTIVE ,GUMLA,JHARKHAND,Outside Delivery Area ,1,0,0
835206,INACTIVE ,ACTIVE ,GUMLA,JHARKHAND,Rivigo Extension 1 ,3,0,3
835207,INACTIVE ,ACTIVE ,GUMLA,JHARKHAND,Rivigo Extension 1 ,3,0,3
835208,INACTIVE ,ACTIVE ,GUMLA,JHARKHAND,Rivigo Extension 1 ,3,0,3
835218,INACTIVE ,ACTIVE ,GUMLA,JHARKHAND,Rivigo Extension 1 ,3,0,3
835220,INACTIVE ,ACTIVE ,GUMLA,JHARKHAND,Rivigo Extension 1 ,3,0,3
835224,INACTIVE ,ACTIVE ,GUMLA,JHARKHAND,Rivigo Extension 1 ,3,0,3
835229,INACTIVE ,ACTIVE ,GUMLA,JHARKHAND,Rivigo Extension 1 ,3,0,3
835230,INACTIVE ,ACTIVE ,GUMLA,JHARKHAND,Rivigo Extension 1 ,3,0,3
835231,INACTIVE ,ACTIVE ,GUMLA,JHARKHAND,Rivigo Extension 1 ,3,0,3
835232,INACTIVE ,ACTIVE ,GUMLA,JHARKHAND,Rivigo Extension 1 ,3,0,3
835233,INACTIVE ,ACTIVE ,GUMLA,JHARKHAND,Rivigo Extension 1 ,3,0,3
835302,ACTIVE ,ACTIVE ,GUMLA,JHARKHAND,Outside Delivery Area ,1,0,3
825301,INACTIVE ,ACTIVE ,HAZARIBAGH,JHARKHAND,Rivigo Extension 1 ,3,0,3
825302,INACTIVE ,ACTIVE ,HAZARIBAGH,JHARKHAND,Rivigo Extension 1 ,3,0,3
825303,INACTIVE ,ACTIVE ,HAZARIBAGH,JHARKHAND,Rivigo Extension 1 ,3,0,3
825311,INACTIVE ,ACTIVE ,HAZARIBAGH,JHARKHAND,Rivigo Extension 1 ,3,0,3
825313,INACTIVE ,ACTIVE ,HAZARIBAGH,JHARKHAND,Rivigo Extension 1 ,3,0,3
825317,INACTIVE ,ACTIVE ,HAZARIBAGH,JHARKHAND,Rivigo Extension 1 ,3,0,3
825319,INACTIVE ,ACTIVE ,HAZARIBAGH,JHARKHAND,Rivigo Extension 1 ,3,0,3
825323,INACTIVE ,ACTIVE ,HAZARIBAGH,JHARKHAND,Rivigo Extension 1 ,3,0,3
825336,INACTIVE ,ACTIVE ,HAZARIBAGH,JHARKHAND,Rivigo Extension 1 ,3,0,3
825402,INACTIVE ,ACTIVE ,HAZARIBAGH,JHARKHAND,Rivigo Extension 1 ,3,0,3
825405,INACTIVE ,ACTIVE ,HAZARIBAGH,JHARKHAND,Rivigo Extension 1 ,3,0,3
825406,INACTIVE ,ACTIVE ,HAZARIBAGH,JHARKHAND,Rivigo Extension 1 ,3,0,3
825413,INACTIVE ,ACTIVE ,HAZARIBAGH,JHARKHAND,Rivigo Extension 1 ,3,0,3
829209,ACTIVE ,ACTIVE ,HAZARIBAGH,JHARKHAND,Outside Delivery Area ,1,0,2
814166,INACTIVE ,ACTIVE ,JAMTARA,JHARKHAND,Rivigo Extension 1 ,3,0,3
815351,ACTIVE ,ACTIVE ,JAMTARA,JHARKHAND,Outside Delivery Area ,1,0,2
815352,ACTIVE ,ACTIVE ,JAMTARA,JHARKHAND,Outside Delivery Area ,1,0,0
815354,INACTIVE ,ACTIVE ,JAMTARA,JHARKHAND,Rivigo Extension 1 ,3,0,3
815355,INACTIVE ,ACTIVE ,JAMTARA,JHARKHAND,Rivigo Extension 1 ,3,0,3
815359,INACTIVE ,ACTIVE ,JAMTARA,JHARKHAND,Rivigo Extension 1 ,3,0,3
835209,ACTIVE ,ACTIVE ,KHUNTI,JHARKHAND,Outside Delivery Area ,1,0,0
835210,ACTIVE ,ACTIVE ,KHUNTI,JHARKHAND,Outside Delivery Area ,1,0,3
835216,ACTIVE ,ACTIVE ,KHUNTI,JHARKHAND,Outside Delivery Area ,1,0,3
835227,ACTIVE ,ACTIVE ,KHUNTI,JHARKHAND,Outside Delivery Area ,1,0,3
835234,ACTIVE ,ACTIVE ,KHUNTI,JHARKHAND,Outside Delivery Area ,1,0,3
825109,INACTIVE ,ACTIVE ,KODERMA,JHARKHAND,Rivigo Extension 1 ,3,0,3
825132,INACTIVE ,ACTIVE ,KODERMA,JHARKHAND,Rivigo Extension 1 ,3,0,3
825318,INACTIVE ,ACTIVE ,KODERMA,JHARKHAND,Rivigo Extension 1 ,3,0,3
825407,INACTIVE ,ACTIVE ,KODERMA,JHARKHAND,Rivigo Extension 1 ,3,0,3
825409,INACTIVE ,ACTIVE ,KODERMA,JHARKHAND,Rivigo Extension 1 ,3,0,3
825410,INACTIVE ,ACTIVE ,KODERMA,JHARKHAND,Rivigo Extension 1 ,3,0,3
825418,INACTIVE ,ACTIVE ,KODERMA,JHARKHAND,Rivigo Extension 1 ,3,0,3
825421,INACTIVE ,ACTIVE ,KODERMA,JHARKHAND,Rivigo Extension 1 ,3,0,3
822111,INACTIVE ,ACTIVE ,LATEHAR,JHARKHAND,Difficult Terrain ,2,null ,3
822119,INACTIVE ,ACTIVE ,LATEHAR,JHARKHAND,Difficult Terrain ,2,null ,3
822126,INACTIVE ,ACTIVE ,LATEHAR,JHARKHAND,Difficult Terrain ,2,null ,3
829202,INACTIVE ,ACTIVE ,LATEHAR,JHARKHAND,Difficult Terrain ,2,null ,3
829203,INACTIVE ,ACTIVE ,LATEHAR,JHARKHAND,Difficult Terrain ,2,null ,3
829204,INACTIVE ,ACTIVE ,LATEHAR,JHARKHAND,Difficult Terrain ,2,null ,3
829206,INACTIVE ,ACTIVE ,LATEHAR,JHARKHAND,Difficult Terrain ,2,null ,3
829207,INACTIVE ,ACTIVE ,LATEHAR,JHARKHAND,Difficult Terrain ,2,null ,3
814111,INACTIVE ,ACTIVE ,PAKUR,JHARKHAND,Rivigo Extension 1 ,3,0,3
816104,INACTIVE ,ACTIVE ,PAKUR,JHARKHAND,Rivigo Extension 1 ,3,0,3
816106,INACTIVE ,ACTIVE ,PAKUR,JHARKHAND,Rivigo Extension 1 ,3,0,3
816107,INACTIVE ,ACTIVE ,PAKUR,JHARKHAND,Rivigo Extension 1 ,3,0,3
816117,INACTIVE ,ACTIVE ,PAKUR,JHARKHAND,Rivigo Extension 1 ,3,0,3
822101,INACTIVE ,ACTIVE ,PALAMU,JHARKHAND,Outside Delivery Area ,1,0,3
822102,INACTIVE ,ACTIVE ,PALAMU,JHARKHAND,Outside Delivery Area ,1,0,3
822110,INACTIVE ,ACTIVE ,PALAMU,JHARKHAND,Difficult Terrain ,2,null ,3
822113,INACTIVE ,ACTIVE ,PALAMU,JHARKHAND,Difficult Terrain ,2,null ,3
822115,INACTIVE ,ACTIVE ,PALAMU,JHARKHAND,Difficult Terrain ,2,null ,3
822116,INACTIVE ,ACTIVE ,PALAMU,JHARKHAND,Difficult Terrain ,2,null ,3
822117,INACTIVE ,ACTIVE ,PALAMU,JHARKHAND,Difficult Terrain ,2,null ,3
822118,INACTIVE ,ACTIVE ,PALAMU,JHARKHAND,Difficult Terrain ,2,null ,3
822122,INACTIVE ,ACTIVE ,PALAMU,JHARKHAND,Difficult Terrain ,2,null ,3
822123,INACTIVE ,ACTIVE ,PALAMU,JHARKHAND,Difficult Terrain ,2,null ,3
822131,INACTIVE ,ACTIVE ,PALAMU,JHARKHAND,Difficult Terrain ,2,null ,3
822132,INACTIVE ,ACTIVE ,PALAMU,JHARKHAND,Difficult Terrain ,2,null ,3
825101,ACTIVE ,ACTIVE ,RAMGARH,JHARKHAND,Outside Delivery Area ,1,0,3
825314,INACTIVE ,ACTIVE ,RAMGARH,JHARKHAND,Rivigo Extension 1 ,3,0,3
825316,ACTIVE ,ACTIVE ,RAMGARH,JHARKHAND,Outside Delivery Area ,1,0,2
825325,INACTIVE ,ACTIVE ,RAMGARH,JHARKHAND,Rivigo Extension 1 ,3,0,3
825326,INACTIVE ,ACTIVE ,RAMGARH,JHARKHAND,Rivigo Extension 1 ,3,0,3
825330,ACTIVE ,ACTIVE ,RAMGARH,JHARKHAND,Outside Delivery Area ,1,0,3
825411,INACTIVE ,ACTIVE ,RAMGARH,JHARKHAND,Rivigo Extension 1 ,3,0,3
829101,ACTIVE ,ACTIVE ,RAMGARH,JHARKHAND,Outside Delivery Area ,1,0,2
829102,ACTIVE ,ACTIVE ,RAMGARH,JHARKHAND,Outside Delivery Area ,1,0,2
829103,ACTIVE ,ACTIVE ,RAMGARH,JHARKHAND,Outside Delivery Area ,1,0,3
829105,ACTIVE ,ACTIVE ,RAMGARH,JHARKHAND,Outside Delivery Area ,1,0,3
829106,ACTIVE ,ACTIVE ,RAMGARH,JHARKHAND,Outside Delivery Area ,1,0,3
829108,ACTIVE ,ACTIVE ,RAMGARH,JHARKHAND,Outside Delivery Area ,1,0,3
829109,ACTIVE ,ACTIVE ,RAMGARH,JHARKHAND,Outside Delivery Area ,1,0,3
829110,ACTIVE ,ACTIVE ,RAMGARH,JHARKHAND,Outside Delivery Area ,1,0,3
